Country Name,Country Code,Indicator Name,Indicator Code,Year,Country_Code,Region,IncomeGroup,ACCSRU
Sweden,SWE,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2000.0,SWE,Europe & Central Asia,High income,100
Eswatini,SWZ,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2000.0,SWZ,Sub-Saharan Africa,Lower middle income,10.181492805481
Sint Maarten (Dutch part),SXM,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2000.0,SXM,Latin America & Caribbean,High income,
Seychelles,SYC,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2000.0,SYC,Sub-Saharan Africa,High income,88.9087448120117
Syrian Arab Republic,SYR,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2000.0,SYR,Middle East & North Africa,Low income,87.2726898193359
Turks and Caicos Islands,TCA,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2000.0,TCA,Latin America & Caribbean,High income,72.2943649291992
Chad,TCD,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2000.0,TCD,Sub-Saharan Africa,Low income,1.29176568984985
Togo,TGO,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2000.0,TGO,Sub-Saharan Africa,Low income,6.38530158996582
Thailand,THA,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2000.0,THA,East Asia & Pacific,Upper middle income,73.9577713012695
Tajikistan,TJK,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2000.0,TJK,Europe & Central Asia,Lower middle income,98.0251922607422
Turkmenistan,TKM,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2000.0,TKM,Europe & Central Asia,Upper middle income,99.5151138305664
Timor-Leste,TLS,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2000.0,TLS,East Asia & Pacific,Lower middle income,0.96315723657608
Tonga,TON,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2000.0,TON,East Asia & Pacific,Upper middle income,82.3628082275391
Trinidad and Tobago,TTO,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2000.0,TTO,Latin America & Caribbean,High income,80.247200012207
Tunisia,TUN,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2000.0,TUN,Middle East & North Africa,Lower middle income,86.0285339355469
Turkiye,TUR,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2000.0,TUR,Europe & Central Asia,Upper middle income,100
Tuvalu,TUV,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2000.0,TUV,East Asia & Pacific,Upper middle income,93.4730834960938
Tanzania,TZA,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2000.0,TZA,Sub-Saharan Africa,Lower middle income,2.00560569763184
Uganda,UGA,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2000.0,UGA,Sub-Saharan Africa,Low income,1.51038920879364
Ukraine,UKR,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2000.0,UKR,Europe & Central Asia,Lower middle income,100
Uruguay,URY,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2000.0,URY,Latin America & Caribbean,High income,78.5067520141602
United States,USA,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2000.0,USA,North America,High income,100
Uzbekistan,UZB,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2000.0,UZB,Europe & Central Asia,Lower middle income,99.3342437744141
St. Vincent and the Grenadines,VCT,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2000.0,VCT,Latin America & Caribbean,Upper middle income,74.3899765014648
British Virgin Islands,VGB,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2000.0,VGB,Latin America & Caribbean,High income,97.1881484985352
Virgin Islands (U.S.),VIR,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2000.0,VIR,Latin America & Caribbean,High income,100
Vietnam,VNM,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2000.0,VNM,East Asia & Pacific,Lower middle income,84.2044296264648
Vanuatu,VUT,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2000.0,VUT,East Asia & Pacific,Lower middle income,6.74807977676392
Samoa,WSM,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2000.0,WSM,East Asia & Pacific,Lower middle income,84.9745330810547
Kosovo,XKX,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2000.0,XKX,Europe & Central Asia,Upper middle income,
"Yemen, Rep.",YEM,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2000.0,YEM,Middle East & North Africa,Low income,33.9329948425293
South Africa,ZAF,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2000.0,ZAF,Sub-Saharan Africa,Upper middle income,54.6039733886719
Zambia,ZMB,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2000.0,ZMB,Sub-Saharan Africa,Low income,2.07417178153992
Zimbabwe,ZWE,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2000.0,ZWE,Sub-Saharan Africa,Lower middle income,7.27254104614258
Aruba,ABW,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2001.0,ABW,Latin America & Caribbean,High income,100
Afghanistan,AFG,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2001.0,AFG,South Asia,Low income,
Angola,AGO,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2001.0,AGO,Sub-Saharan Africa,Lower middle income,9.47707653045654
Albania,ALB,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2001.0,ALB,Europe & Central Asia,Upper middle income,100
Andorra,AND,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2001.0,AND,Europe & Central Asia,High income,100
United Arab Emirates,ARE,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2001.0,ARE,Middle East & North Africa,High income,100
Argentina,ARG,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2001.0,ARG,Latin America & Caribbean,Upper middle income,86.0806427001953
Armenia,ARM,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2001.0,ARM,Europe & Central Asia,Upper middle income,100
American Samoa,ASM,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2001.0,ASM,East Asia & Pacific,Upper middle income,
Antigua and Barbuda,ATG,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2001.0,ATG,Latin America & Caribbean,High income,96.7563934326172
Australia,AUS,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2001.0,AUS,East Asia & Pacific,High income,100
Austria,AUT,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2001.0,AUT,Europe & Central Asia,High income,100
Azerbaijan,AZE,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2001.0,AZE,Europe & Central Asia,Upper middle income,97.6159362792969
Burundi,BDI,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2001.0,BDI,Sub-Saharan Africa,Low income,
Belgium,BEL,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2001.0,BEL,Europe & Central Asia,High income,100
Benin,BEN,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2001.0,BEN,Sub-Saharan Africa,Lower middle income,4.44922971725464
Burkina Faso,BFA,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2001.0,BFA,Sub-Saharan Africa,Low income,2.25622987747192
Bangladesh,BGD,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2001.0,BGD,South Asia,Lower middle income,21.5169792175293
Bulgaria,BGR,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2001.0,BGR,Europe & Central Asia,Upper middle income,100
Bahrain,BHR,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2001.0,BHR,Middle East & North Africa,High income,100
"Bahamas, The",BHS,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2001.0,BHS,Latin America & Caribbean,High income,100
Bosnia and Herzegovina,BIH,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2001.0,BIH,Europe & Central Asia,Upper middle income,100
Belarus,BLR,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2001.0,BLR,Europe & Central Asia,Upper middle income,100
Belize,BLZ,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2001.0,BLZ,Latin America & Caribbean,Upper middle income,67.3875198364258
Bermuda,BMU,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2001.0,BMU,North America,High income,100
Bolivia,BOL,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2001.0,BOL,Latin America & Caribbean,Lower middle income,28.0133419036865
Brazil,BRA,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2001.0,BRA,Latin America & Caribbean,Upper middle income,81.8757629394531
Barbados,BRB,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2001.0,BRB,Latin America & Caribbean,High income,100
Brunei Darussalam,BRN,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2001.0,BRN,East Asia & Pacific,High income,100
Bhutan,BTN,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2001.0,BTN,South Asia,Lower middle income,19.5000267028809
Botswana,BWA,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2001.0,BWA,Sub-Saharan Africa,Upper middle income,10.4424743652344
Central African Republic,CAF,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2001.0,CAF,Sub-Saharan Africa,Low income,0.834010660648346
Canada,CAN,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2001.0,CAN,North America,High income,100
Switzerland,CHE,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2001.0,CHE,Europe & Central Asia,High income,100
Channel Islands,CHI,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2001.0,CHI,Europe & Central Asia,High income,100
Chile,CHL,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2001.0,CHL,Latin America & Caribbean,High income,81.9884185791016
China,CHN,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2001.0,CHN,East Asia & Pacific,Upper middle income,95.7868270874023
Cote d'Ivoire,CIV,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2001.0,CIV,Sub-Saharan Africa,Lower middle income,24.5833225250244
Cameroon,CMR,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2001.0,CMR,Sub-Saharan Africa,Lower middle income,13.8618879318237
"Congo, Dem. Rep.",COD,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2001.0,COD,Sub-Saharan Africa,Low income,
"Congo, Rep.",COG,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2001.0,COG,Sub-Saharan Africa,Lower middle income,5.63377666473389
Colombia,COL,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2001.0,COL,Latin America & Caribbean,Upper middle income,94.2896118164063
Comoros,COM,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2001.0,COM,Sub-Saharan Africa,Lower middle income,32.6640548706055
Cabo Verde,CPV,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2001.0,CPV,Sub-Saharan Africa,Lower middle income,33.7098007202148
Costa Rica,CRI,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2001.0,CRI,Latin America & Caribbean,Upper middle income,95.7712326049805
Cuba,CUB,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2001.0,CUB,Latin America & Caribbean,Upper middle income,85.2467727661133
Curacao,CUW,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2001.0,CUW,Latin America & Caribbean,High income,100
Cayman Islands,CYM,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2001.0,CYM,Latin America & Caribbean,High income,100
Cyprus,CYP,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2001.0,CYP,Europe & Central Asia,High income,100
Czech Republic,CZE,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2001.0,CZE,Europe & Central Asia,High income,100
Germany,DEU,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2001.0,DEU,Europe & Central Asia,High income,100
Djibouti,DJI,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2001.0,DJI,Middle East & North Africa,Lower middle income,53.7317848205566
Dominica,DMA,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2001.0,DMA,Latin America & Caribbean,Upper middle income,
Denmark,DNK,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2001.0,DNK,Europe & Central Asia,High income,100
Dominican Republic,DOM,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2001.0,DOM,Latin America & Caribbean,Upper middle income,77.8280029296875
Algeria,DZA,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2001.0,DZA,Middle East & North Africa,Lower middle income,98.2879333496094
Ecuador,ECU,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2001.0,ECU,Latin America & Caribbean,Upper middle income,86.0529251098633
"Egypt, Arab Rep.",EGY,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2001.0,EGY,Middle East & North Africa,Lower middle income,95.8643035888672
Eritrea,ERI,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2001.0,ERI,Sub-Saharan Africa,Low income,11.934103012085
Spain,ESP,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2001.0,ESP,Europe & Central Asia,High income,100
Estonia,EST,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2001.0,EST,Europe & Central Asia,High income,100
Ethiopia,ETH,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2001.0,ETH,Sub-Saharan Africa,Low income,
Finland,FIN,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2001.0,FIN,Europe & Central Asia,High income,100
Fiji,FJI,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2001.0,FJI,East Asia & Pacific,Upper middle income,63.1229667663574
France,FRA,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2001.0,FRA,Europe & Central Asia,High income,100
Faroe Islands,FRO,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2001.0,FRO,Europe & Central Asia,High income,100
"Micronesia, Fed. Sts.",FSM,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2001.0,FSM,East Asia & Pacific,Lower middle income,41.5042266845703
Gabon,GAB,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2001.0,GAB,Sub-Saharan Africa,Upper middle income,21.4692611694336
United Kingdom,GBR,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2001.0,GBR,Europe & Central Asia,High income,100
Georgia,GEO,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2001.0,GEO,Europe & Central Asia,Upper middle income,99.7380142211914
Ghana,GHA,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2001.0,GHA,Sub-Saharan Africa,Lower middle income,17.3282566070557
Gibraltar,GIB,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2001.0,GIB,Europe & Central Asia,High income,100
Guinea,GIN,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2001.0,GIN,Sub-Saharan Africa,Low income,
"Gambia, The",GMB,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2001.0,GMB,Sub-Saharan Africa,Low income,9.7461462020874
Guinea-Bissau,GNB,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2001.0,GNB,Sub-Saharan Africa,Low income,
Equatorial Guinea,GNQ,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2001.0,GNQ,Sub-Saharan Africa,Upper middle income,35.8165168762207
Greece,GRC,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2001.0,GRC,Europe & Central Asia,High income,100
Grenada,GRD,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2001.0,GRD,Latin America & Caribbean,Upper middle income,
Greenland,GRL,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2001.0,GRL,Europe & Central Asia,High income,100
Guatemala,GTM,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2001.0,GTM,Latin America & Caribbean,Upper middle income,57.3287010192871
Guam,GUM,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2001.0,GUM,East Asia & Pacific,High income,100
Guyana,GUY,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2001.0,GUY,Latin America & Caribbean,Upper middle income,70.2123641967773
"Hong Kong SAR, China",HKG,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2001.0,HKG,East Asia & Pacific,High income,100
Honduras,HND,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2001.0,HND,Latin America & Caribbean,Lower middle income,38.2595863342285
Croatia,HRV,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2001.0,HRV,Europe & Central Asia,High income,100
Haiti,HTI,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2001.0,HTI,Latin America & Caribbean,Lower middle income,13.1856870651245
Hungary,HUN,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2001.0,HUN,Europe & Central Asia,High income,100
Indonesia,IDN,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2001.0,IDN,East Asia & Pacific,Lower middle income,79.1801910400391
Isle of Man,IMN,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2001.0,IMN,Europe & Central Asia,High income,100
