Country Name,Country Code,Indicator Name,Indicator Code,Year,Country_Code,Region,IncomeGroup,ELECOIL
Tanzania,TZA,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2000.0,TZA,Sub-Saharan Africa,Lower middle income,10.9223300970874
Uganda,UGA,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2000.0,UGA,Sub-Saharan Africa,Low income,
Ukraine,UKR,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2000.0,UKR,Europe & Central Asia,Lower middle income,0.693061791684426
Uruguay,URY,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2000.0,URY,Latin America & Caribbean,High income,6.615709014233
United States,USA,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2000.0,USA,North America,High income,2.94300507838649
Uzbekistan,UZB,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2000.0,UZB,Europe & Central Asia,Lower middle income,10.0546261522704
St. Vincent and the Grenadines,VCT,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2000.0,VCT,Latin America & Caribbean,Upper middle income,
British Virgin Islands,VGB,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2000.0,VGB,Latin America & Caribbean,High income,
Virgin Islands (U.S.),VIR,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2000.0,VIR,Latin America & Caribbean,High income,
Vietnam,VNM,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2000.0,VNM,East Asia & Pacific,Lower middle income,17.0136666541169
Vanuatu,VUT,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2000.0,VUT,East Asia & Pacific,Lower middle income,
Samoa,WSM,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2000.0,WSM,East Asia & Pacific,Lower middle income,
Kosovo,XKX,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2000.0,XKX,Europe & Central Asia,Upper middle income,0.642543118025025
"Yemen, Rep.",YEM,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2000.0,YEM,Middle East & North Africa,Low income,100
South Africa,ZAF,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2000.0,ZAF,Sub-Saharan Africa,Upper middle income,0
Zambia,ZMB,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2000.0,ZMB,Sub-Saharan Africa,Low income,0.436009233136702
Zimbabwe,ZWE,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2000.0,ZWE,Sub-Saharan Africa,Lower middle income,0.943531093638313
Aruba,ABW,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2001.0,ABW,Latin America & Caribbean,High income,
Afghanistan,AFG,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2001.0,AFG,South Asia,Low income,
Angola,AGO,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2001.0,AGO,Sub-Saharan Africa,Lower middle income,37.9120879120879
Albania,ALB,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2001.0,ALB,Europe & Central Asia,Upper middle income,4.6916890080429
Andorra,AND,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2001.0,AND,Europe & Central Asia,High income,
United Arab Emirates,ARE,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2001.0,ARE,Middle East & North Africa,High income,2.79810988603725
Argentina,ARG,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2001.0,ARG,Latin America & Caribbean,Upper middle income,1.11413194251789
Armenia,ARM,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2001.0,ARM,Europe & Central Asia,Upper middle income,0
American Samoa,ASM,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2001.0,ASM,East Asia & Pacific,Upper middle income,
Antigua and Barbuda,ATG,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2001.0,ATG,Latin America & Caribbean,High income,
Australia,AUS,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2001.0,AUS,East Asia & Pacific,High income,0.911421755512452
Austria,AUT,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2001.0,AUT,Europe & Central Asia,High income,2.97705798549135
Azerbaijan,AZE,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2001.0,AZE,Europe & Central Asia,Upper middle income,33.7532946758039
Burundi,BDI,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2001.0,BDI,Sub-Saharan Africa,Low income,
Belgium,BEL,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2001.0,BEL,Europe & Central Asia,High income,2.11656363682617
Benin,BEN,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2001.0,BEN,Sub-Saharan Africa,Lower middle income,96.969696969697
Burkina Faso,BFA,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2001.0,BFA,Sub-Saharan Africa,Low income,
Bangladesh,BGD,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2001.0,BGD,South Asia,Lower middle income,6.73873045078197
Bulgaria,BGR,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2001.0,BGR,Europe & Central Asia,Upper middle income,1.32999494647861
Bahrain,BHR,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2001.0,BHR,Middle East & North Africa,High income,0
"Bahamas, The",BHS,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2001.0,BHS,Latin America & Caribbean,High income,
Bosnia and Herzegovina,BIH,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2001.0,BIH,Europe & Central Asia,Upper middle income,0.864824215078022
Belarus,BLR,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2001.0,BLR,Europe & Central Asia,Upper middle income,5.80936041176236
Belize,BLZ,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2001.0,BLZ,Latin America & Caribbean,Upper middle income,
Bermuda,BMU,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2001.0,BMU,North America,High income,
Bolivia,BOL,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2001.0,BOL,Latin America & Caribbean,Lower middle income,1.18090452261307
Brazil,BRA,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2001.0,BRA,Latin America & Caribbean,Upper middle income,4.81510343735921
Barbados,BRB,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2001.0,BRB,Latin America & Caribbean,High income,
Brunei Darussalam,BRN,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2001.0,BRN,East Asia & Pacific,High income,0.930593253198914
Bhutan,BTN,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2001.0,BTN,South Asia,Lower middle income,
Botswana,BWA,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2001.0,BWA,Sub-Saharan Africa,Upper middle income,2.12577502214349
Central African Republic,CAF,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2001.0,CAF,Sub-Saharan Africa,Low income,
Canada,CAN,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2001.0,CAN,North America,High income,2.86445793346672
Switzerland,CHE,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2001.0,CHE,Europe & Central Asia,High income,0.346196065186186
Channel Islands,CHI,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2001.0,CHI,Europe & Central Asia,High income,
Chile,CHL,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2001.0,CHL,Latin America & Caribbean,High income,2.99781335966707
China,CHN,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2001.0,CHN,East Asia & Pacific,Upper middle income,3.27607500325805
Cote d'Ivoire,CIV,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2001.0,CIV,Sub-Saharan Africa,Lower middle income,0.266120777891505
Cameroon,CMR,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2001.0,CMR,Sub-Saharan Africa,Lower middle income,1.89212086981079
"Congo, Dem. Rep.",COD,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2001.0,COD,Sub-Saharan Africa,Low income,0.0838644750083864
"Congo, Rep.",COG,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2001.0,COG,Sub-Saharan Africa,Lower middle income,0
Colombia,COL,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2001.0,COL,Latin America & Caribbean,Upper middle income,0.232493899912527
Comoros,COM,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2001.0,COM,Sub-Saharan Africa,Lower middle income,
Cabo Verde,CPV,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2001.0,CPV,Sub-Saharan Africa,Lower middle income,
Costa Rica,CRI,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2001.0,CRI,Latin America & Caribbean,Upper middle income,1.48257968865827
Cuba,CUB,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2001.0,CUB,Latin America & Caribbean,Upper middle income,56.7161252369436
Curacao,CUW,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2001.0,CUW,Latin America & Caribbean,High income,
Cayman Islands,CYM,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2001.0,CYM,Latin America & Caribbean,High income,
Cyprus,CYP,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2001.0,CYP,Europe & Central Asia,High income,100
Czech Republic,CZE,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2001.0,CZE,Europe & Central Asia,High income,0.51997736886063
Germany,DEU,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2001.0,DEU,Europe & Central Asia,High income,0.817685938482796
Djibouti,DJI,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2001.0,DJI,Middle East & North Africa,Lower middle income,
Dominica,DMA,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2001.0,DMA,Latin America & Caribbean,Upper middle income,
Denmark,DNK,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2001.0,DNK,Europe & Central Asia,High income,2.31917092952371
Dominican Republic,DOM,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2001.0,DOM,Latin America & Caribbean,Upper middle income,91.0724049051004
Algeria,DZA,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2001.0,DZA,Middle East & North Africa,Lower middle income,2.91079812206573
Ecuador,ECU,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2001.0,ECU,Latin America & Caribbean,Upper middle income,36.0090497737557
"Egypt, Arab Rep.",EGY,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2001.0,EGY,Middle East & North Africa,Lower middle income,15.5892029490166
Eritrea,ERI,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2001.0,ERI,Sub-Saharan Africa,Low income,99.5708154506438
Spain,ESP,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2001.0,ESP,Europe & Central Asia,High income,10.5686347702592
Estonia,EST,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2001.0,EST,Europe & Central Asia,High income,0.471531297889897
Ethiopia,ETH,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2001.0,ETH,Sub-Saharan Africa,Low income,0.944333996023857
Finland,FIN,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2001.0,FIN,Europe & Central Asia,High income,0.89144268721639
Fiji,FJI,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2001.0,FJI,East Asia & Pacific,Upper middle income,
France,FRA,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2001.0,FRA,Europe & Central Asia,High income,1.09263762502613
Faroe Islands,FRO,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2001.0,FRO,Europe & Central Asia,High income,
"Micronesia, Fed. Sts.",FSM,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2001.0,FSM,East Asia & Pacific,Lower middle income,
Gabon,GAB,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2001.0,GAB,Sub-Saharan Africa,Upper middle income,14.7832267235252
United Kingdom,GBR,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2001.0,GBR,Europe & Central Asia,High income,1.37354590342288
Georgia,GEO,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2001.0,GEO,Europe & Central Asia,Upper middle income,0.360386334150209
Ghana,GHA,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2001.0,GHA,Sub-Saharan Africa,Lower middle income,0
Gibraltar,GIB,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2001.0,GIB,Europe & Central Asia,High income,100
Guinea,GIN,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2001.0,GIN,Sub-Saharan Africa,Low income,
"Gambia, The",GMB,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2001.0,GMB,Sub-Saharan Africa,Low income,
Guinea-Bissau,GNB,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2001.0,GNB,Sub-Saharan Africa,Low income,
Equatorial Guinea,GNQ,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2001.0,GNQ,Sub-Saharan Africa,Upper middle income,
Greece,GRC,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2001.0,GRC,Europe & Central Asia,High income,15.9714371844148
Grenada,GRD,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2001.0,GRD,Latin America & Caribbean,Upper middle income,
Greenland,GRL,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2001.0,GRL,Europe & Central Asia,High income,
Guatemala,GTM,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2001.0,GTM,Latin America & Caribbean,Upper middle income,43.452279323886
Guam,GUM,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2001.0,GUM,East Asia & Pacific,High income,
Guyana,GUY,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2001.0,GUY,Latin America & Caribbean,Upper middle income,
"Hong Kong SAR, China",HKG,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2001.0,HKG,East Asia & Pacific,High income,0.477923038973853
Honduras,HND,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2001.0,HND,Latin America & Caribbean,Lower middle income,50.7466529351184
Croatia,HRV,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2001.0,HRV,Europe & Central Asia,High income,16.7019027484144
Haiti,HTI,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2001.0,HTI,Latin America & Caribbean,Lower middle income,52.3569023569024
Hungary,HUN,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2001.0,HUN,Europe & Central Asia,High income,11.5117396677193
Indonesia,IDN,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2001.0,IDN,East Asia & Pacific,Lower middle income,19.3839255733107
Isle of Man,IMN,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2001.0,IMN,Europe & Central Asia,High income,
India,IND,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2001.0,IND,South Asia,Lower middle income,4.55496785798688
Ireland,IRL,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2001.0,IRL,Europe & Central Asia,High income,21.1229295225723
"Iran, Islamic Rep.",IRN,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2001.0,IRN,Middle East & North Africa,Lower middle income,21.266871000699
Iraq,IRQ,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2001.0,IRQ,Middle East & North Africa,Upper middle income,81.8238194164522
Iceland,ISL,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2001.0,ISL,Europe & Central Asia,High income,0.0497945972861945
Israel,ISR,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2001.0,ISR,Middle East & North Africa,High income,24.7457395736161
Italy,ITA,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2001.0,ITA,Europe & Central Asia,High income,27.587221490728
Jamaica,JAM,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2001.0,JAM,Latin America & Caribbean,Upper middle income,96.5444711538462
Jordan,JOR,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2001.0,JOR,Middle East & North Africa,Upper middle income,89.137634123725
Japan,JPN,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2001.0,JPN,East Asia & Pacific,High income,12.0094146105647
